case-name,P,EP,KX,KY,KZ,c1,p1,ep1,kx1,ky1,kz1,c2,p2,ep2,kx2,ky2,kz2,c3,p3,ep3,kx3,ky3,kz3,c4,p4,ep4,kx4,ky4,kz4,c5,p5,ep5,kx5,ky5,kz5,c6,p6,ep6,kx6,ky6,kz6,c7,p7,ep7,kx7,ky7,kz7,c8,p8,ep8,kx8,ky8,kz8
103.0,0.220806963,0.219076474,3.9681,4.0052,4.6217,121,0.241772741,0.23933035,2.6439,4.6378,2.6748,124,0.224639407,0.218899205,2.3981,3.1188,3.1574,175,0.224335704,0.220317786,3.8346,4.0164,4.557,178,0.219369481,0.218447991,3.3644,2.6783,9.452,1093,0.197250074,0.195784122,2.9474,2.6169,2.662,1096,0.21108029600000006,0.209686138,4.3537,5.0115,4.5106,1147,0.206625778,0.201770022,1.9132,1.5003,6.2425,1150,0.241382222,0.240661079,5.1293,5.9008,9.1516
105.0,0.235648296,0.233080243,4.8721,5.4633,5.7514,123,0.241563556,0.240969499,3.1457,2.8371,2.9738,126,0.324222519,0.320541016,15.8318,20.1463,38.6714,177,0.231275852,0.229917558,5.1277,2.638,11.0743,180,0.19278163,0.191267672,1.9916,2.5322,2.221,1095,0.19301155600000006,0.1919527,5.8707,3.6366,3.5854,1098,0.238263407,0.237175534,5.1789999999999985,4.65,2.7337,1149,0.234813037,0.2334568,2.3485,10.6793,10.9589,1152,0.229254815,0.227822355,4.1482,4.8382,4.467
107.0,0.207307741,0.204798366,2.8497,3.1581,3.0476,128,0.226016889,0.225411017,5.2053,3.8438,4.9426,131,0.203940444,0.198206065,4.0731,3.3272,3.1468,182,0.223014222,0.219380649,2.954,4.5777,4.4816,185,0.220671704,0.219275404,3.8911,2.6611,3.4216,1100,0.21696237,0.21680339,3.375,4.7235,4.1794,1103,0.176041185,0.171868415,1.7687,1.9207,1.3632,1154,0.195766519,0.193765763,2.3085,1.8962,1.5462,1157,0.196048593,0.194083747,1.6425,1.864,1.1082
109.0,0.200230037,0.197492353,1.8567,2.4529,2.9836,130,0.22225837,0.21641025100000005,3.6204,3.284,3.1424,133,0.187389926,0.186158766,2.0579,1.6339,3.8372,184,0.211581926,0.207714027,3.7026,4.3577,4.8953,187,0.224817481,0.222111445,1.776,1.8974,3.6082,1102,0.208544296,0.206780773,2.9567,2.3832,2.7642,1105,0.210033481,0.208396352,1.9194,2.8710000000000004,2.3538,1156,0.199352296,0.197708759,1.8564,2.7399,1.9931,1159,0.13786251900000002,0.127631887,0.026,1.2261,0.6032
111.0,0.196428926,0.194385947,1.6961,2.6253,3.1506,132,0.217152889,0.215940003,2.7272,3.2668,5.0566,135,0.218836444,0.216656571,3.55,7.3851,5.3716,186,0.21372800000000006,0.209545754,1.2453,2.3898,3.355,189,0.194638222,0.190873559,2.2537,1.1601,3.9534,1104,0.203823704,0.201486626,2.0771,2.4652,1.6878,1107,0.210496593,0.209298979,1.7296,1.6159,2.0793,1158,0.155225778,0.152600845,0.4203,1.4004,0.8881,1161,0.157529778,0.153336112,0.9103,1.8094,3.5434
113.0,0.188880741,0.186233362,1.634,2.2281,2.5045,134,0.223718222,0.222703734,3.652,6.2189,5.9822,137,0.195074667,0.190985523,3.0065,4.2669,3.0067,188,0.226908148,0.224822088,2.5106,2.6402,4.3074,191,0.127603259,0.083212354,0.5346,0.1922,0.2797,1106,0.23649955600000006,0.235359123,2.3465,1.6549,2.7701,1109,0.180789037,0.17871454399999998,1.8023,1.4296,1.1727,1160,0.142704889,0.138335101,0.0218,1.2676,0.6834,1163,0.177748148,0.17548115399999994,1.4513,0.6891,3.7623
115.0,0.192908519,0.188288135,2.2184,1.8284,2.4592,136,0.206681185,0.205652774,3.0591,4.5489,4.1301,139,0.192786074,0.189176189,2.6855,2.2504,2.3182,190,0.126778074,0.100218304,0.5318133279999999,0.254652659,0.0,193,0.246444741,0.244906145,4.1925,2.0605,2.8904,1108,0.198469037,0.197677518,2.297,2.9446,1.889,1111,0.215692444,0.214398988,2.5702,3.3191,2.8439,1162,0.174505185,0.172522233,1.0853,0.9681,4.5506,1165,0.181911407,0.180026644,1.0492,0.9289,3.3807
117.0,0.201028852,0.199282486,3.1397,2.3302,4.1288,138,0.177876148,0.17542480100000002,1.8289,2.2988,2.4551,141,0.226837333,0.226661652,3.1036,2.3113,3.0652,192,0.16879466699999998,0.16211679,2.6323,0.2394,1.5744,195,0.239737185,0.236033018,2.8795,3.6675,10.7542,1110,0.189784296,0.18846046,2.1527,1.1595,2.0891,1113,0.231954963,0.230806937,6.7337,10.2364,9.2006,1164,0.174507259,0.171948747,1.2818,1.4568,2.6389,1167,0.198738963,0.196962335,0.7984,2.4048,2.8798
119.0,0.222460852,0.221165886,3.3383,4.0039,4.871,140,0.213775407,0.212015674,2.7822,4.9915,1.8275,143,0.256763259,0.255521428,3.9381,4.94,7.9008,194,0.277232593,0.277387948,7.3151,4.8186,6.7229,197,0.158975407,0.157295631,0.8879,1.3965,1.5585,1112,0.238300444,0.237889602,7.4056,4.3141,9.3289,1115,0.236958519,0.23702602600000006,2.7071,6.5901,3.7578,1166,0.173438815,0.172081519,0.5343,0.982,3.3974,1169,0.22424237,0.222643129,3.1714,15.4903,3.9692
121.0,0.214447222,0.213390171,2.939,4.3461,3.4555,145,0.223916444,0.222515634,6.7181,1.8931,1.6957,148,0.243237037,0.242240288,4.8915,4.8613,4.3532,199,0.200363259,0.19714017,0.8656,4.4681,3.8178,202,0.188753778,0.187891965,1.3498,2.6209,3.6022,1117,0.215047704,0.214480437,2.3903,3.8424,2.2619,1120,0.192064593,0.190610474,2.1329,2.1499,2.6405,1171,0.222997926,0.21976231,2.6739,4.8253,3.0714,1174,0.229197037,0.228673659,2.4921,8.0775,12.2407
123.0,0.201270852,0.200062551,2.1414,3.0169,3.1648,147,0.236002667,0.234182257,5.869,3.6393,4.7073,150,0.215709037,0.214555012,2.6016,2.1438,4.6337,201,0.159907556,0.158266357,1.2296,2.2022,3.6010000000000004,204,0.20545363,0.204292415,1.4595,1.3039,2.2239,1119,0.201114963,0.199967,2.6506,2.4618,3.6371,1122,0.163993481,0.155797416,0.6625,1.855,1.2639,1173,0.253304889,0.252926317,2.5321,12.2316,12.0445,1176,0.174680593,0.17278666199999998,0.8208,1.886,1.4891
