case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
1.0,0.10878763,0.107075558,0.6395749508142593,1.3068134907233133,1.0800807421903154,1.0,1.0
3.0,0.11175729599999999,0.109873956,0.515361942866832,1.794872077390754,0.8561456363804337,3.0,3.0
5.0,0.11982563,0.116842726,0.2680229881531819,1.3315217318573787,0.40791119213848887,5.0,5.0
7.0,0.12633937,0.121837639,0.20295589728844593,1.5497629535091415,0.5089284421296504,7.0,7.0
9.0,0.11738137,0.107308192,0.11791281423145666,0.8343828566341465,0.21206755470538632,9.0,9.0
11.0,0.121925481,0.11376804900000001,0.17577744113550503,0.24819441364988204,0.2579365743089971,11.0,11.0
13.0,0.118078037,0.11228717099999999,0.14715662536743765,0.27062546963735784,0.46012380553534143,13.0,13.0
15.0,0.14585363,0.144361996,0.5888584570766714,3.0119384808568643,1.1326912125980924,15.0,15.0
17.0,0.115914556,0.11457513300000001,0.2523224692858808,0.642262093994656,0.7189860585037012,17.0,17.0
19.0,0.115247852,0.112854278,0.19752244680335276,0.8872977331080568,0.7398690166398427,19.0,19.0
21.0,0.129819074,0.125758196,0.37047729865269813,0.8554085724347945,0.6327649782304754,21.0,21.0
23.0,0.127591185,0.12045513599999999,0.4196082153395842,2.325528510376806,0.24934895591986278,23.0,23.0
25.0,0.12885063,0.12450981400000001,0.40443968093426574,0.14587239791362205,0.6081976323872363,25.0,25.0
27.0,0.133992852,0.12747531,1.621758085688811,0.1657659458760377,0.18499294536568045,27.0,27.0
29.0,0.127674815,0.124298517,0.9398258285673102,0.32623112817478855,1.1115554343825496,29.0,29.0
31.0,0.10953737,0.107830268,0.1549061399249187,0.3864715378747993,0.9971763577617022,31.0,31.0
33.0,0.115563222,0.11413397300000001,0.042990446883914624,0.9403061449235741,1.363239828638484,33.0,33.0
35.0,0.12045937,0.117234144,0.3153246200095701,1.987231881782987,1.7275739101780883,35.0,35.0
37.0,0.128200704,0.12523321,0.8177448828668201,3.1422954024962193,0.8097233718756363,37.0,37.0
39.0,0.129046333,0.12203965300000001,0.26883277411516593,3.4490991753301907,0.37922990608081997,39.0,39.0
41.0,0.13595437,0.132716712,0.6218199464812715,1.6030595262861913,1.2038660240356531,41.0,41.0
91.0,0.12602755599999999,0.11844664099999999,2.8015460644204215,2.495355953828251,0.5573685864951553,91.0,91.0
93.0,0.116157111,0.10099631199999999,1.0223328887379852,1.454478804881543,0.8039677426867178,93.0,93.0
95.0,0.115551333,0.114104184,1.789522451563072,1.786845558045784,1.207429347397182,95.0,95.0
97.0,0.112716889,0.111496576,1.2162481517924866,1.412785715324608,0.40885892812019997,97.0,97.0
99.0,0.141602963,0.14037576400000001,1.8408759703059763,2.6322506750500345,1.5883542063727345,99.0,99.0
101.0,0.153319556,0.151981143,1.897840078051308,2.2464736611092317,1.6823902067581509,101.0,101.0
103.0,0.15446837,0.153381936,1.8874727355969123,11.308543745704185,2.9580489801876686,103.0,103.0
105.0,0.127436667,0.126347748,3.591495390665573,5.909997190816339,0.4024341252075465,105.0,105.0
107.0,0.112168259,0.106760206,1.3940828524371291,0.640761011231869,1.0112442066648624,107.0,107.0
109.0,0.110790074,0.11007444599999999,1.5765594364410058,0.8088941225120988,1.357995826465315,109.0,109.0
111.0,0.106380889,0.10491991699999999,1.2567181452162082,0.26769382540547426,1.647315475784639,111.0,111.0
113.0,0.11011237,0.10866824900000001,0.7297374704807759,1.6249642039043413,1.0843175903980797,113.0,113.0
115.0,0.144263963,0.143067891,4.594465017280169,2.281138850251225,0.6975860330645927,115.0,115.0
117.0,0.155138889,0.151968673,3.191412687578902,2.621328339246769,1.5994339321512843,117.0,117.0
119.0,0.148946185,0.146717433,6.287764768180903,5.813080919346498,1.8048062117213761,119.0,119.0
121.0,0.123357593,0.122725639,1.7033684641322564,2.0053928483489782,2.2939984244939833,121.0,121.0
123.0,0.122357815,0.121181165,1.6305793376414295,1.8888859314084998,1.4495004287365412,123.0,123.0
125.0,0.130560111,0.128538166,1.6967559902322646,4.315584040305671,3.2744554097440712,125.0,125.0
127.0,0.117344296,0.11520639,2.00574381357982,1.4466249255279011,0.6265778205693182,127.0,127.0
129.0,0.134464778,0.13278183300000002,5.115343731430375,0.9527321032839028,2.765740836011446,129.0,129.0
131.0,0.147344222,0.146275442,10.136972662597001,1.931992198078292,1.7410005056391262,131.0,131.0
1351.0,0.13542014800000002,0.132324324,1.1074231021992016,2.7740311648116087,0.7638670026654171,1351.0,1351.0
1353.0,0.126142926,0.122577385,0.5139078646085338,2.6089046388405546,0.16712086439614676,1353.0,1353.0
1355.0,0.098505074,0.08861765699999999,0.46170698756634104,0.14207905501290718,0.034450924700779255,1355.0,1355.0
1357.0,0.098068407,0.090143426,0.007878655965473044,0.1429192849919801,0.4344243271336876,1357.0,1357.0
1359.0,0.09975088900000001,0.093149241,0.22819983174724595,0.6825394523235279,0.6271250931450526,1359.0,1359.0
1361.0,0.118437333,0.116000726,0.24808267032731485,0.940216291883256,1.187458374289856,1361.0,1361.0
1363.0,0.13314937,0.132147805,0.719956163966569,2.860742161452067,3.670333792371606,1363.0,1363.0
1365.0,0.147465704,0.146569179,1.1891702158223476,14.23333475914359,8.899891889100148,1365.0,1365.0
1367.0,0.156049852,0.153229525,0.6260132865211165,2.974542359483536,1.351852111864879,1367.0,1367.0
1369.0,0.120594185,0.115636188,0.5470525098521487,0.5036200795891549,1.2120777639252975,1369.0,1369.0
1371.0,0.113315037,0.094480202,0.055953287485159986,0.4471796935152532,0.22062058254697403,1371.0,1371.0
1373.0,0.109957148,0.103426154,0.18872052770990277,0.3417502681119683,1.0321478966997069,1373.0,1373.0
1375.0,0.12112403699999999,0.118099144,0.7055972238815718,1.7050700436631347,0.685137665903654,1375.0,1375.0
1377.0,0.130615333,0.128886355,0.8565761352583436,5.4780447973001705,2.4506859100372247,1377.0,1377.0
1379.0,0.140907889,0.13980076,1.3678555548569686,6.350802022689236,8.087912751276107,1379.0,1379.0
1381.0,0.159107111,0.158042931,1.3551770273464108,6.293783962920063,5.277509253687107,1381.0,1381.0
1383.0,0.14678663,0.145462124,1.523390235033848,2.687814018250577,3.383724235362868,1383.0,1383.0
1385.0,0.127834074,0.12276318800000001,0.9233742194486637,1.1254888365239308,0.5806214092157087,1385.0,1385.0
1387.0,0.113798,0.109183536,0.5628942359637981,1.15628436920045,1.0273022113604438,1387.0,1387.0
1389.0,0.12243103699999999,0.117934402,0.22321466899461462,1.7134460471292408,1.3629620728877998,1389.0,1389.0
1391.0,0.122831259,0.11757817699999999,0.05537048157417246,4.991481955878434,1.8454240462799807,1391.0,1391.0
1441.0,0.117928037,0.116475971,0.6295971682950157,1.3956748324247177,1.5375125997928558,1441.0,1441.0
1443.0,0.120018148,0.118996566,0.20504120692034672,3.1347538865873967,2.107893850035063,1443.0,1443.0
1445.0,0.11648451900000001,0.115500542,0.7272065199710165,1.6378384685800698,1.3946180194271567,1445.0,1445.0
1447.0,0.116606407,0.11569299599999999,1.0259302746929346,1.6371182962413016,1.1107192335428722,1447.0,1447.0
1449.0,0.14783933300000002,0.147130328,3.469878945815459,2.3644816217017883,9.424817033491387,1449.0,1449.0
1451.0,0.14428759300000002,0.142939034,3.5285397954942255,6.9029564931711045,4.829116500267838,1451.0,1451.0
1453.0,0.147976185,0.147225931,3.6903052020609333,7.270228852064019,15.412532808859261,1453.0,1453.0
1455.0,0.133587333,0.131983756,0.7530182096016931,1.9615731546920188,6.785785811050465,1455.0,1455.0
1457.0,0.114180852,0.113392149,0.6057069554314573,2.472298992332484,4.135235541543449,1457.0,1457.0
1459.0,0.10746507400000001,0.106608489,0.5762568870166731,1.8696844905495111,2.1522281587637884,1459.0,1459.0
1461.0,0.127202407,0.126083246,0.7327735326080278,4.50607548181993,1.975006639712123,1461.0,1461.0
1463.0,0.139317481,0.138780994,2.8087778731376813,3.885741467165529,2.4064460146580533,1463.0,1463.0
