case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
1459.0,0.10746507400000001,0.106608489,0.9246659,2.2888148,2.4854438,1459.0,1459.0
1461.0,0.127202407,0.126083246,1.4665617,4.542243,2.1936648,1461.0,1461.0
1463.0,0.139317481,0.138780994,2.7086189,3.1215107,2.8820243,1463.0,1463.0
1465.0,0.148906704,0.147691476,6.237815,4.2553144,8.4777975,1465.0,1465.0
1467.0,0.151387852,0.150846377,6.9736314,4.7569394,10.132658,1467.0,1467.0
1469.0,0.143387519,0.142404211,2.098503,9.205743,7.8042607,1469.0,1469.0
1471.0,0.132862444,0.13236519800000002,2.3663352,3.3290136,4.568685,1471.0,1471.0
1473.0,0.13385403699999998,0.133424868,2.5491621,5.6695967,5.4466743,1473.0,1473.0
1475.0,0.12571637,0.124941275,3.2237453,4.4141665,2.2024682,1475.0,1475.0
1477.0,0.134941778,0.134619352,2.4010363,3.373981,2.4581492,1477.0,1477.0
1479.0,0.155604926,0.155244117,10.082128,8.377564,6.883676,1479.0,1479.0
1481.0,0.138441,0.137524576,3.4978836,2.562708,3.862283,1481.0,1481.0
