case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
1441.0,0.117928037,0.116475971,1.7133994,1.8754227,2.464329,1441.0,1441.0
1443.0,0.120018148,0.118996566,1.7095556,3.6625862,2.895725,1443.0,1443.0
1445.0,0.11648451900000001,0.115500542,1.5169506,1.904841,1.7766604,1445.0,1445.0
1447.0,0.116606407,0.11569299599999999,1.5197463,1.7807388,1.6595948,1447.0,1447.0
1449.0,0.14783933300000002,0.147130328,4.1624656,3.0287929,7.563101,1449.0,1449.0
1451.0,0.14428759300000002,0.142939034,3.8863344,6.991044,4.366447,1451.0,1451.0
1453.0,0.147976185,0.147225931,4.7953496,7.493897,12.955577,1453.0,1453.0
1455.0,0.133587333,0.131983756,2.709261,2.9638467,6.7119675,1455.0,1455.0
1457.0,0.114180852,0.113392149,1.2329342,2.739299,4.298188,1457.0,1457.0
1459.0,0.10746507400000001,0.106608489,1.2808886,2.0721881,2.2625864,1459.0,1459.0
1461.0,0.127202407,0.126083246,1.9079227,4.5162597,2.650906,1461.0,1461.0
1463.0,0.139317481,0.138780994,3.6284354,4.069909,3.1684911,1463.0,1463.0
1465.0,0.148906704,0.147691476,5.4799376,3.9376125,6.4034824,1465.0,1465.0
1467.0,0.151387852,0.150846377,6.8884783,4.4677005,9.877612,1467.0,1467.0
1469.0,0.143387519,0.142404211,2.8582525,8.813274,7.6797895,1469.0,1469.0
1471.0,0.132862444,0.13236519800000002,2.8085792,3.282086,5.180711,1471.0,1471.0
1473.0,0.13385403699999998,0.133424868,3.2635674,5.865264,5.392477,1473.0,1473.0
1475.0,0.12571637,0.124941275,3.457548,4.3075724,2.381526,1475.0,1475.0
1477.0,0.134941778,0.134619352,3.0414486,4.3681283,3.4703946,1477.0,1477.0
1479.0,0.155604926,0.155244117,8.040431,6.842765,6.0136585,1479.0,1479.0
1481.0,0.138441,0.137524576,3.342102,2.353879,4.1152487,1481.0,1481.0
