case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
1377.0,0.22165100000000001,0.22018075899999998,2.6247926,2.7049613,4.063116,1377.0,1377.0
1379.0,0.21987029600000002,0.2176452,2.1186903,2.0130358,6.3912826,1379.0,1379.0
1381.0,0.204093852,0.202767148,2.8499188,4.0104437,2.772831,1381.0,1381.0
1383.0,0.204910481,0.203793841,3.1646097,3.5003655,3.0690482,1383.0,1383.0
1385.0,0.20273951899999998,0.20132478899999998,2.9733572,3.9980717,2.725284,1385.0,1385.0
1387.0,0.22271940699999998,0.22171317899999998,3.2328649,4.630276,3.6259089,1387.0,1387.0
1389.0,0.215689926,0.214717529,3.15492,2.7506447,3.6284635,1389.0,1389.0
1391.0,0.217416815,0.21628735899999998,2.885922,2.5587702,3.665007,1391.0,1391.0
1393.0,0.23089570399999998,0.22987407699999998,1.2235576,1.8397198,12.557303,1393.0,1393.0
1395.0,0.23092522199999999,0.22984082399999997,2.825467,5.2808914,8.030192,1395.0,1395.0
1397.0,0.19321766699999998,0.190446824,3.0506468,3.3462481,3.317703,1397.0,1397.0
1403.0,0.22190300000000002,0.220913716,3.7993865,3.3560498,4.3368044,1403.0,1403.0
1441.0,0.20227763,0.201033823,3.5679488,3.7634556,2.7954123,1441.0,1441.0
1443.0,0.19221866699999998,0.19111188899999998,3.408639,2.7691545,2.2974026,1443.0,1443.0
1445.0,0.194346778,0.192879852,4.0481663,3.1029708,2.3005676,1445.0,1445.0
1447.0,0.212624185,0.21150997800000002,3.420156,3.2839012,3.6010902,1447.0,1447.0
1449.0,0.21989488899999998,0.218015142,3.7552335,4.311163,3.7483263,1449.0,1449.0
1451.0,0.21196092600000002,0.209973401,3.3131397,3.448587,3.234333,1451.0,1451.0
1453.0,0.206524037,0.204849632,2.2759223,3.1098113,4.135655,1453.0,1453.0
1455.0,0.211039704,0.21006069100000002,3.8136454,3.9971318,4.048336,1455.0,1455.0
1457.0,0.198675778,0.197161206,3.4399283,3.1839619,2.479299,1457.0,1457.0
1459.0,0.188125519,0.18672800399999998,2.791901,2.124618,1.8753784,1459.0,1459.0
1461.0,0.20168488899999998,0.200493458,3.6362758,2.422917,2.175514,1461.0,1461.0
1463.0,0.209847037,0.20850056,3.2479002,3.4661467,2.4490104,1463.0,1463.0
1465.0,0.21066322199999998,0.20918640800000002,3.221856,4.394814,2.823813,1465.0,1465.0
1467.0,0.196902926,0.19511751800000002,2.3234673,3.1531258,2.1084075,1467.0,1467.0
1469.0,0.20125129600000002,0.199760501,2.8294158,2.9846263,2.439212,1469.0,1469.0
1471.0,0.21405766699999998,0.212907999,4.3921585,3.7261727,3.7689157,1471.0,1471.0
1473.0,0.195739407,0.194678298,3.5981445,2.2085187,2.8979614,1473.0,1473.0
1475.0,0.194973222,0.19352551899999998,3.4542642,2.6029809,1.665764,1475.0,1475.0
1477.0,0.201330037,0.199752188,2.2627823,2.3029711,2.3417318,1477.0,1477.0
1479.0,0.211789222,0.2088899,2.8095505,5.0392876,2.0779521,1479.0,1479.0
1481.0,0.20553711100000002,0.203907457,2.5494168,4.207463,3.029138,1481.0,1481.0
1483.0,0.206283185,0.204882885,2.9206467,3.6710124,2.6351137,1483.0,1483.0
1485.0,0.20875903699999998,0.207681699,2.3515158,3.485159,3.1276703,1485.0,1485.0
1487.0,0.217239593,0.21612525,3.3988147,3.1877227,3.0495105,1487.0,1487.0
1493.0,0.222314222,0.220830583,3.816012,4.3015556,3.2526374,1493.0,1493.0
